MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,5,69.30579531442663,6300,1,1,2,1,19,3,1,2,5,4,1938,1950,2,9,9,2,88.0,3,3,3,3,4,4,5,832.0,6,0.0,0.0,832.0,3,832,436,1268,0.0,0.0,1,1,3,3,7,1,2,2,3,1938.0,3,1.0,250.0,3,3,1,0,0,55,0,0,0,0,7,2009,1,2,
70,6,69.30579531442663,5707,1,2,1,1,19,2,1,3,6,6,1935,1950,2,16,16,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,583.0,583.0,2,647,595,1242,0.0,0.0,1,1,3,3,6,1,1,2,6,1926.0,3,1.0,180.0,4,3,1,329,96,0,0,0,0,0,3,2009,1,1,
30,6,69.30579531442663,8574,1,1,1,1,7,3,1,1,6,8,1916,2000,2,14,14,0,0.0,2,3,1,3,3,4,6,0.0,6,0.0,816.0,816.0,1,1232,0,1232,0.0,0.0,1,0,3,2,6,1,1,2,6,1916.0,3,2.0,440.0,3,3,1,0,0,180,0,0,0,0,10,2009,1,1,
70,6,69.30579531442663,7155,1,1,1,1,7,3,1,3,7,8,1918,1990,3,16,16,0,0.0,3,3,1,3,4,3,6,0.0,6,0.0,600.0,600.0,1,628,600,1228,0.0,0.0,1,0,3,3,6,1,1,2,6,1918.0,3,1.0,215.0,4,3,1,0,113,0,0,195,2,0,5,2009,1,1,
50,6,69.30579531442663,13680,1,3,1,2,7,3,1,2,5,6,1940,1950,2,16,16,0,0.0,3,3,2,3,3,4,2,728.0,6,0.0,112.0,840.0,1,840,727,1567,1.0,0.0,1,1,2,3,6,3,2,3,6,1961.0,3,2.0,440.0,3,3,1,0,21,150,0,0,1,0,2,2009,1,1,
20,6,69.30579531442663,14680,2,3,1,1,7,3,1,1,5,4,1960,1960,2,9,9,0,0.0,3,3,2,3,3,4,4,793.0,6,0.0,480.0,1273.0,1,1273,0,1273,0.0,0.0,1,0,2,3,5,1,0,0,2,1960.0,3,1.0,307.0,3,3,1,483,0,0,0,115,2,0,6,2009,1,1,
90,6,69.30579531442663,8145,2,3,2,1,7,3,3,4,7,6,1940,1950,2,16,16,0,0.0,3,3,1,3,3,4,5,246.0,6,0.0,674.0,920.0,1,1240,1240,2480,0.0,0.0,2,1,5,3,13,1,2,2,6,1940.0,3,2.0,400.0,3,3,1,0,0,57,0,0,0,0,7,2009,1,1,
20,6,69.30579531442663,9100,1,1,1,1,7,2,1,1,5,6,1954,1954,2,4,4,0,0.0,3,2,1,3,3,3,4,154.0,2,694.0,264.0,1112.0,1,1112,0,1112,1.0,0.0,1,0,2,3,6,1,1,2,2,1954.0,3,1.0,390.0,3,3,1,0,0,0,0,0,2,0,10,2009,1,5,
20,6,69.30579531442663,13339,2,1,1,1,7,3,1,1,6,6,1960,1960,2,7,11,5,132.0,3,3,2,3,3,4,5,65.0,3,875.0,621.0,1561.0,3,1561,0,1561,1.0,0.0,2,0,3,3,6,1,1,2,2,1960.0,1,2.0,463.0,3,3,1,0,148,0,0,120,0,0,5,2009,1,1,
50,6,69.30579531442663,15600,1,2,1,1,7,3,1,2,5,7,1949,2005,2,3,3,0,0.0,3,3,1,3,3,4,3,312.0,4,507.0,248.0,1067.0,4,986,537,1523,1.0,0.0,2,0,3,4,7,6,1,3,2,1949.0,3,1.0,295.0,3,3,1,0,0,81,0,0,0,0,10,2009,1,1,
20,6,69.30579531442663,17500,1,2,2,2,7,7,1,1,6,5,1954,1954,2,7,7,5,420.0,3,3,3,3,3,2,5,784.0,3,435.0,91.0,1310.0,1,1906,0,1906,1.0,0.0,1,1,3,3,6,1,2,2,3,1954.0,3,2.0,576.0,3,3,1,0,201,0,0,0,0,0,1,2009,1,1,
160,8,69.30579531442663,1733,1,1,1,1,2,3,5,3,6,6,1980,1980,2,9,9,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,516.0,516.0,3,516,516,1032,0.0,0.0,1,0,2,3,5,1,1,3,6,1980.0,3,2.0,452.0,3,3,1,279,0,0,0,0,1,0,5,2009,1,1,
160,8,69.30579531442663,1488,1,1,1,1,2,3,4,3,6,6,1980,1992,2,9,9,0,0.0,3,2,2,2,3,3,2,471.0,6,0.0,90.0,561.0,3,561,668,1229,1.0,0.0,1,1,2,2,5,1,1,3,2,1980.0,1,2.0,462.0,3,3,1,176,0,0,0,0,1,0,10,2009,1,1,
160,8,69.30579531442663,1612,1,1,1,1,2,3,5,3,6,6,1980,1980,2,9,9,0,0.0,3,3,2,2,3,4,6,0.0,6,0.0,561.0,561.0,3,561,668,1229,0.0,0.0,1,1,2,3,5,1,1,3,2,1980.0,1,2.0,462.0,3,3,1,154,0,0,0,0,2,0,7,2009,1,1,
80,6,69.30579531442663,13607,2,1,1,1,7,3,1,6,6,6,1986,1986,2,15,15,2,242.0,3,2,2,3,3,4,2,454.0,6,0.0,118.0,572.0,2,1182,800,1982,1.0,0.0,2,1,3,3,6,1,1,3,4,1986.0,1,2.0,501.0,3,3,1,400,112,0,0,0,0,4,4,2009,1,1,
20,6,69.30579531442663,17597,1,2,1,1,7,3,1,1,7,9,1971,2009,4,4,4,0,0.0,2,2,2,2,3,4,1,803.0,2,419.0,581.0,1803.0,3,2365,0,2365,1.0,0.0,2,0,3,1,7,2,2,2,2,1971.0,1,2.0,551.0,3,3,1,200,144,0,0,0,1,0,7,2009,1,1,
70,8,69.30579531442663,8660,1,2,1,1,10,3,1,3,5,6,1900,1993,3,1,1,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,760.0,760.0,1,928,928,2168,0.0,0.0,2,0,5,2,11,1,0,0,6,1998.0,3,2.0,576.0,3,3,1,467,160,78,0,0,0,0,12,2009,1,1,
30,9,69.30579531442663,10200,1,1,1,1,10,3,1,1,4,6,1925,1950,2,9,9,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,572.0,572.0,4,572,0,572,0.0,0.0,1,0,2,3,4,1,0,0,6,1940.0,3,1.0,200.0,3,3,3,0,0,72,0,0,0,0,5,2009,1,1,
120,8,69.30579531442663,3843,2,3,1,2,7,3,4,1,8,5,2007,2008,4,6,6,5,174.0,1,3,3,1,3,1,1,1476.0,6,0.0,120.0,1596.0,1,1648,0,1648,1.0,1.0,2,0,2,1,5,1,1,2,2,2007.0,1,2.0,482.0,3,3,1,162,53,0,153,0,0,0,6,2009,4,6,
30,C (all),69.30579531442663,21780,1,1,1,1,10,3,1,1,2,4,1910,1950,2,16,16,0,0.0,4,4,2,0,0,0,0,0.0,0,0.0,0.0,0.0,3,810,0,810,0.0,0.0,1,0,1,3,4,2,0,0,6,1975.0,3,1.0,280.0,3,3,3,119,24,0,0,0,0,0,3,2009,9,1,
60,6,69.30579531442663,10125,1,1,1,1,12,3,1,3,8,5,2000,2001,2,6,6,0,0.0,2,3,3,2,3,4,2,445.0,3,250.0,412.0,1107.0,1,1040,1012,2052,0.0,0.0,2,1,3,2,7,1,1,3,4,2000.0,1,3.0,642.0,3,3,1,210,91,0,0,0,0,0,5,2009,1,1,
85,6,69.30579531442663,9750,1,1,1,1,12,3,1,5,6,6,1977,1977,2,11,11,0,0.0,3,3,2,3,3,2,2,767.0,6,0.0,135.0,902.0,1,926,0,926,1.0,0.0,1,0,2,3,5,1,1,3,2,1977.0,3,1.0,351.0,3,3,1,319,0,0,0,0,2,0,4,2009,1,1,
85,6,69.30579531442663,9360,1,2,1,1,12,3,1,5,6,7,1977,1977,2,11,11,0,0.0,3,3,2,2,3,2,1,841.0,5,116.0,0.0,957.0,3,1287,0,1287,1.0,0.0,1,1,2,3,5,1,2,4,2,1977.0,2,2.0,541.0,3,3,1,302,39,0,0,120,3,0,11,2009,1,1,
20,6,69.30579531442663,11070,1,1,1,1,12,3,1,1,5,5,1991,1991,2,7,7,0,0.0,3,3,3,2,3,4,3,55.0,6,0.0,1527.0,1582.0,3,1595,0,1595,1.0,0.0,2,0,2,3,5,1,0,0,6,1991.0,3,2.0,672.0,3,3,1,0,0,0,0,0,0,0,4,2009,5,2,
20,6,69.30579531442663,13438,2,3,2,1,24,3,1,1,9,5,2008,2008,2,6,6,5,246.0,1,3,2,1,3,1,1,1758.0,6,0.0,432.0,2190.0,1,2036,0,2036,1.0,0.0,2,0,3,1,9,1,1,1,2,2008.0,1,3.0,780.0,3,3,1,90,154,0,0,0,0,0,7,2009,1,1,
20,6,69.30579531442663,14463,2,3,2,1,24,3,1,1,9,5,2008,2008,2,6,6,2,406.0,1,3,3,1,3,1,1,1115.0,6,0.0,526.0,1641.0,1,1641,0,1641,1.0,0.0,2,0,3,1,7,1,0,0,2,2008.0,1,3.0,885.0,3,3,1,0,95,0,0,0,0,0,1,2009,1,1,
60,6,69.30579531442663,9839,2,1,3,1,24,3,1,3,6,8,1980,2006,2,9,9,0,0.0,3,2,3,2,3,4,2,462.0,6,0.0,250.0,712.0,1,1375,862,2237,0.0,0.0,2,1,3,2,7,1,1,3,4,1980.0,1,2.0,440.0,3,3,1,305,24,0,0,0,0,4,2,2009,1,1,
80,6,69.30579531442663,14419,2,1,2,1,24,3,1,6,7,5,1987,1989,4,11,11,2,310.0,3,3,3,2,3,1,1,904.0,2,624.0,117.0,1645.0,1,1479,0,1479,2.0,0.0,2,1,3,2,7,2,1,4,2,1987.0,1,2.0,578.0,3,3,1,224,238,0,0,0,0,0,7,2009,1,1,
60,6,69.30579531442663,9157,2,1,2,1,24,3,1,3,7,5,2003,2003,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,912.0,912.0,1,1072,942,2014,0.0,0.0,2,1,3,2,9,1,0,0,2,2003.0,1,2.0,486.0,3,3,1,124,114,0,0,0,0,0,2,2009,1,2,
20,6,69.30579531442663,12633,2,3,1,1,24,3,1,1,9,5,2007,2007,4,6,6,5,290.0,1,3,3,1,3,1,1,1640.0,6,0.0,338.0,1978.0,1,1978,0,1978,1.0,0.0,2,0,2,1,7,1,1,2,2,2007.0,1,3.0,920.0,3,3,1,308,52,0,0,0,0,0,5,2009,1,1,
20,6,69.30579531442663,12518,2,1,1,1,12,3,1,1,5,7,1968,1968,2,7,7,2,182.0,3,3,2,3,3,4,2,532.0,6,0.0,476.0,1008.0,2,1008,0,1008,0.0,0.0,1,0,3,2,6,1,0,0,2,1968.0,3,1.0,384.0,3,3,1,144,0,0,0,0,2,0,4,2009,1,1,
20,6,69.30579531442663,13383,2,1,1,2,12,3,1,1,5,5,1969,2000,4,7,7,2,176.0,3,3,2,3,3,4,3,594.0,6,0.0,594.0,1188.0,1,1404,0,1404,0.0,0.0,2,0,3,3,7,1,1,5,2,1969.0,3,2.0,504.0,3,3,1,0,16,0,0,0,0,0,3,2009,1,1,
85,6,69.30579531442663,7689,2,1,1,1,12,3,1,5,5,8,1972,1972,2,9,9,0,0.0,3,3,2,2,3,2,1,720.0,3,76.0,0.0,796.0,2,796,0,796,0.0,1.0,1,0,2,3,4,1,0,0,6,1998.0,3,1.0,336.0,3,3,1,138,0,0,0,0,2,0,7,2009,1,1,
80,6,69.30579531442663,7706,1,1,1,1,12,3,1,6,6,5,1993,1996,2,7,7,0,0.0,3,2,2,2,3,2,4,114.0,1,270.0,0.0,384.0,1,1091,0,1091,0.0,1.0,1,0,2,3,5,1,0,0,2,1993.0,1,1.0,429.0,3,3,1,280,0,0,0,0,0,4,8,2009,1,1,
85,6,69.30579531442663,7669,1,1,1,1,12,3,1,5,5,6,1992,1993,2,7,16,0,0.0,3,3,3,2,3,2,1,718.0,5,110.0,0.0,828.0,3,883,0,883,1.0,0.0,1,0,2,3,5,1,1,4,6,1998.0,3,2.0,698.0,3,3,1,100,32,0,0,0,1,0,6,2009,1,1,
60,6,69.30579531442663,10429,1,1,1,1,12,3,1,3,5,5,1992,1992,2,7,16,0,0.0,3,3,3,2,3,4,2,330.0,6,0.0,294.0,624.0,3,624,663,1287,0.0,0.0,1,1,3,3,6,1,0,0,6,2001.0,3,2.0,440.0,3,3,1,150,0,0,0,0,0,0,7,2009,1,1,
60,6,69.30579531442663,10457,2,1,1,2,12,3,1,3,5,7,1969,1969,2,15,15,2,178.0,2,1,2,3,3,1,3,496.0,5,288.0,0.0,784.0,1,784,848,1632,0.0,0.0,1,1,4,3,7,1,1,3,2,1969.0,2,2.0,898.0,3,3,1,0,173,368,0,0,2,0,4,2009,1,1,
60,6,69.30579531442663,8702,2,1,1,1,9,3,1,3,6,5,1997,1998,2,15,15,0,0.0,3,3,3,3,3,4,3,706.0,6,0.0,220.0,926.0,1,926,678,1604,0.0,0.0,2,1,3,3,7,1,1,3,2,1997.0,1,2.0,470.0,3,3,1,0,36,0,0,0,0,0,4,2008,1,1,
60,6,69.30579531442663,8139,1,1,1,1,9,3,1,3,6,5,1995,1996,2,15,15,2,119.0,3,3,3,2,3,4,2,476.0,6,0.0,204.0,680.0,2,680,790,1470,0.0,0.0,2,1,3,3,7,1,1,3,4,1995.0,1,2.0,420.0,3,3,1,192,49,0,0,0,0,0,10,2008,1,1,
60,6,69.30579531442663,9535,2,1,1,1,9,3,1,3,6,5,1998,1998,2,15,15,0,0.0,3,3,3,2,3,1,1,851.0,6,0.0,75.0,926.0,1,926,678,1604,0.0,0.0,2,1,3,3,7,1,0,0,2,1998.0,1,2.0,472.0,3,3,1,100,82,0,0,0,0,0,5,2008,1,1,
60,6,69.30579531442663,15038,3,1,2,1,9,3,1,3,6,5,1996,1996,2,7,7,0,0.0,3,3,3,2,3,4,4,138.0,6,0.0,778.0,916.0,2,916,720,1636,0.0,0.0,2,1,3,3,7,1,1,3,2,1996.0,1,2.0,386.0,3,3,1,168,84,0,0,0,0,0,11,2008,1,1,
20,6,69.30579531442663,14137,2,1,1,1,9,3,1,1,5,5,1996,1997,2,7,7,0,0.0,2,3,3,2,3,4,1,450.0,6,0.0,898.0,1348.0,2,1384,0,1384,1.0,0.0,2,0,3,2,7,1,0,0,2,1996.0,3,2.0,404.0,3,3,1,0,39,0,0,0,0,0,11,2008,1,1,
120,6,69.30579531442663,6264,2,1,2,1,23,3,1,1,8,5,1997,1997,2,6,6,0,0.0,2,3,3,1,3,3,1,656.0,6,0.0,1008.0,1664.0,1,1682,0,1682,1.0,0.0,1,1,1,2,6,2,1,3,2,1997.0,1,2.0,528.0,3,3,1,0,0,0,0,0,0,0,7,2008,1,1,
120,6,69.30579531442663,5070,2,3,1,1,23,3,4,1,8,5,1992,1992,2,7,7,0,0.0,2,3,3,2,3,3,6,0.0,6,0.0,1280.0,1280.0,1,1280,0,1280,0.0,0.0,2,0,2,2,5,1,0,0,2,1992.0,2,2.0,506.0,3,3,1,0,82,0,0,144,0,0,8,2008,1,1,
60,6,69.30579531442663,11184,2,1,2,1,9,3,1,3,6,5,1998,1998,2,15,15,0,0.0,3,3,3,2,3,4,6,0.0,6,0.0,932.0,932.0,2,932,701,1633,0.0,0.0,2,1,3,3,7,1,1,3,2,1998.0,1,2.0,460.0,3,3,1,0,39,0,0,0,0,0,4,2008,1,5,
60,6,69.30579531442663,14067,1,1,5,1,9,3,1,3,6,5,1991,1991,2,7,7,2,194.0,3,3,3,2,3,4,2,504.0,6,0.0,332.0,836.0,2,851,858,1709,1.0,0.0,2,1,3,2,7,1,0,0,2,1991.0,1,2.0,416.0,3,3,1,0,40,0,0,0,1,0,9,2008,1,1,
120,6,69.30579531442663,5950,2,3,1,2,23,3,4,1,8,5,1989,1989,2,7,7,0,0.0,2,3,3,2,3,1,1,319.0,6,0.0,1018.0,1337.0,2,1337,0,1337,1.0,0.0,2,0,2,2,5,1,1,3,2,1989.0,2,2.0,462.0,3,3,1,0,73,154,0,0,0,0,4,2008,1,1,
60,6,69.30579531442663,13543,2,3,2,1,23,3,1,3,8,5,2005,2005,2,15,15,5,130.0,2,3,3,1,3,1,1,16.0,6,0.0,1152.0,1168.0,1,1168,1332,2500,0.0,0.0,3,1,5,1,9,1,1,2,4,2005.0,1,3.0,683.0,3,3,1,192,32,0,0,0,0,0,7,2008,1,1,
20,6,69.30579531442663,15401,2,3,3,1,23,3,1,1,9,5,2004,2004,4,15,15,2,296.0,1,3,3,1,3,1,1,1337.0,6,0.0,547.0,1884.0,1,1884,0,1884,1.0,0.0,2,0,2,1,7,1,1,2,2,2004.0,1,3.0,670.0,3,3,1,214,76,0,0,0,0,0,9,2008,1,1,
20,6,69.30579531442663,31220,2,2,4,1,9,2,1,1,6,2,1952,1952,4,4,4,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,1632.0,1632.0,3,1474,0,1474,0.0,0.0,1,0,3,3,7,3,2,2,2,1952.0,3,2.0,495.0,3,3,1,0,0,144,0,0,0,4,5,2008,1,1,
120,6,69.30579531442663,8118,1,3,1,1,23,6,4,1,9,5,2007,2007,4,9,9,2,178.0,1,3,3,1,3,1,1,1034.0,6,0.0,676.0,1710.0,1,1710,0,1710,1.0,0.0,2,0,2,1,6,1,1,2,2,2007.0,2,2.0,557.0,3,3,1,156,48,0,0,0,0,0,7,2008,1,1,
20,6,69.30579531442663,47280,2,1,1,1,9,3,1,1,6,5,1950,1950,4,1,1,2,44.0,3,3,2,3,3,4,6,0.0,6,0.0,1488.0,1488.0,2,1488,0,1488,0.0,0.0,2,1,3,3,6,1,1,3,2,1950.0,2,2.0,738.0,3,3,1,0,0,180,0,0,0,0,7,2008,1,5,
20,6,69.30579531442663,12680,2,1,1,1,17,3,1,1,7,6,1988,1988,2,11,16,2,102.0,2,3,2,2,2,3,1,983.0,6,0.0,692.0,1675.0,1,1688,0,1688,1.0,0.0,2,0,2,1,6,1,1,1,2,1988.0,2,2.0,528.0,3,3,1,0,48,0,0,141,0,0,6,2008,1,1,
20,6,69.30579531442663,10825,2,1,1,1,17,3,1,1,7,7,1983,1983,2,17,11,2,174.0,2,3,2,2,3,3,1,747.0,6,0.0,513.0,1260.0,3,1260,0,1260,1.0,0.0,2,0,3,3,6,1,0,0,2,1983.0,3,2.0,598.0,3,3,1,152,0,0,0,0,0,0,7,2008,1,1,
20,6,69.30579531442663,18559,2,1,3,1,17,3,1,1,7,5,1978,1978,4,11,11,2,383.0,2,2,2,2,3,4,1,1206.0,4,186.0,656.0,2048.0,3,2064,0,2064,1.0,0.0,2,0,3,2,7,1,2,4,2,1978.0,1,2.0,550.0,3,3,1,200,0,0,0,0,0,0,8,2008,1,1,
20,6,69.30579531442663,14450,1,1,1,1,17,3,1,1,7,5,1979,1979,4,11,11,2,194.0,2,3,2,2,4,4,2,864.0,5,449.0,469.0,1782.0,3,1782,0,1782,0.0,1.0,2,0,3,2,6,1,1,3,2,1979.0,1,2.0,551.0,3,3,1,467,0,0,0,0,0,0,3,2008,1,1,
20,6,69.30579531442663,13068,1,1,2,1,17,3,1,1,6,5,1976,1976,4,7,7,2,621.0,3,3,3,2,3,4,2,890.0,4,48.0,273.0,1211.0,3,1211,0,1211,1.0,0.0,2,0,3,2,6,1,1,5,2,1976.0,1,2.0,461.0,3,3,1,0,0,0,174,0,2,0,11,2008,1,1,
60,6,69.30579531442663,10400,1,1,1,1,17,3,1,3,7,6,1980,1988,2,7,7,2,280.0,3,3,2,2,3,3,6,0.0,6,0.0,738.0,738.0,3,1277,767,2044,0.0,0.0,2,1,3,3,7,2,1,3,2,1980.0,3,2.0,489.0,3,3,1,28,73,0,0,0,0,0,3,2008,1,1,
60,6,69.30579531442663,9743,1,1,1,1,17,3,1,3,5,6,1969,1969,2,15,15,0,0.0,3,3,2,3,4,4,3,280.0,6,0.0,440.0,720.0,2,720,588,1308,0.0,0.0,1,1,3,3,7,1,0,0,6,1969.0,3,2.0,484.0,3,3,1,0,0,0,0,0,0,0,6,2008,1,1,
60,6,69.30579531442663,12511,2,1,2,1,17,3,1,3,7,7,1978,1978,5,11,11,2,168.0,2,3,3,2,3,4,2,988.0,6,0.0,432.0,1420.0,1,1420,1420,2840,0.0,1.0,2,1,4,2,8,3,2,2,2,1978.0,1,4.0,1314.0,3,2,1,0,16,0,0,208,2,0,12,2008,1,1,
20,6,69.30579531442663,10400,1,1,1,1,17,3,1,1,6,5,1976,1976,2,7,7,2,120.0,3,3,2,3,3,4,6,0.0,6,0.0,1444.0,1444.0,3,1444,0,1444,0.0,0.0,2,0,2,3,5,1,1,2,2,1976.0,3,2.0,473.0,3,3,1,0,24,0,0,0,3,0,4,2008,1,1,
60,6,69.30579531442663,14311,2,1,5,1,17,3,1,3,8,5,1996,1996,2,15,15,2,402.0,2,3,3,2,3,4,1,1023.0,6,0.0,213.0,1236.0,1,1236,1104,2340,1.0,0.0,2,1,4,2,9,1,1,2,2,1996.0,2,3.0,787.0,3,3,1,192,180,218,0,0,1,0,6,2008,1,1,
90,6,69.30579531442663,9000,1,1,4,1,13,3,3,3,5,5,1974,1974,2,15,15,0,0.0,3,3,2,2,3,3,6,0.0,6,0.0,896.0,896.0,3,896,896,1792,0.0,0.0,2,2,4,3,8,1,0,0,6,1982.0,3,2.0,480.0,3,3,1,0,45,0,0,0,0,0,6,2008,1,1,
20,6,69.30579531442663,10295,1,1,4,1,13,3,1,1,4,6,1969,1969,2,7,7,2,72.0,3,3,2,2,3,3,4,252.0,6,0.0,684.0,936.0,3,936,0,936,0.0,0.0,1,0,2,3,4,1,0,0,2,1969.0,3,1.0,288.0,3,3,1,16,0,0,0,0,0,0,9,2008,5,1,
20,6,69.30579531442663,7560,1,1,1,1,13,3,1,1,5,5,1971,1971,4,9,9,0,0.0,3,3,2,2,3,4,4,119.0,2,613.0,132.0,864.0,3,864,0,864,1.0,0.0,1,0,3,3,5,1,0,0,6,1977.0,3,2.0,576.0,3,3,1,0,0,0,0,0,0,0,5,2008,1,1,
160,8,69.30579531442663,1680,1,1,1,1,3,3,5,3,6,5,1973,1973,2,7,7,2,359.0,3,3,2,3,3,4,5,458.0,6,0.0,25.0,483.0,3,483,504,987,0.0,1.0,1,1,2,3,5,1,0,0,6,1973.0,3,1.0,264.0,3,3,1,52,0,0,0,0,0,0,2,2008,1,1,
160,8,69.30579531442663,1890,1,1,1,1,3,3,5,3,6,6,1972,1972,2,7,7,2,422.0,3,3,2,3,3,4,5,483.0,6,0.0,0.0,483.0,2,483,504,987,0.0,0.0,1,1,2,3,5,1,0,0,6,1975.0,3,1.0,352.0,3,3,1,411,0,0,0,0,0,0,4,2008,1,1,
160,8,69.30579531442663,1680,1,1,1,1,3,3,5,3,5,5,1972,1972,2,7,7,2,356.0,3,3,2,3,3,4,4,350.0,6,0.0,280.0,630.0,3,630,672,1302,0.0,0.0,2,1,3,3,6,1,0,0,6,1972.0,3,1.0,264.0,3,3,1,0,0,0,0,0,0,0,12,2008,1,1,
160,6,69.30579531442663,2308,1,1,4,1,15,3,4,3,6,6,1975,1975,2,11,3,0,0.0,3,3,2,2,3,4,2,286.0,5,294.0,275.0,855.0,2,855,601,1456,0.0,0.0,2,1,4,3,7,1,0,0,2,1975.0,2,2.0,460.0,3,3,1,0,0,0,0,0,0,0,5,2008,1,1,
120,6,69.30579531442663,2529,1,1,1,1,15,3,5,1,7,6,1977,1977,2,11,3,0,0.0,3,3,2,2,3,4,2,378.0,6,0.0,677.0,1055.0,4,1055,0,1055,0.0,0.0,2,0,2,3,4,1,0,0,2,1977.0,3,2.0,440.0,3,3,1,0,38,0,0,0,0,0,9,2008,1,1,
20,6,69.30579531442663,12704,1,1,1,1,16,3,1,1,8,5,2007,2007,4,15,15,5,302.0,2,3,3,1,3,4,1,1012.0,6,0.0,570.0,1582.0,1,1582,0,1582,1.0,0.0,2,0,3,2,7,1,0,0,2,2007.0,1,3.0,905.0,3,3,1,209,95,0,0,0,0,0,1,2008,4,6,
20,6,69.30579531442663,13693,1,1,1,1,16,3,1,1,8,5,2007,2007,4,15,15,5,554.0,2,3,3,1,3,1,1,1728.0,3,495.0,195.0,2418.0,1,2464,0,2464,1.0,0.0,2,1,4,1,9,1,1,1,2,2007.0,1,3.0,650.0,3,3,1,358,78,0,0,0,0,0,8,2008,1,1,
20,6,69.30579531442663,14418,2,1,1,1,16,3,1,1,9,5,2007,2007,4,15,15,2,480.0,1,3,3,1,3,1,1,1375.0,6,0.0,575.0,1950.0,1,1950,0,1950,1.0,0.0,2,0,2,1,7,1,1,2,2,2007.0,1,3.0,706.0,3,3,1,156,207,0,0,0,0,0,5,2008,1,1,
60,6,69.30579531442663,13418,1,1,1,1,16,3,1,3,9,5,2006,2006,4,15,15,2,270.0,2,3,3,1,3,1,1,1420.0,6,0.0,430.0,1850.0,1,1850,898,2748,1.0,0.0,2,1,4,1,9,1,1,2,4,2006.0,1,3.0,850.0,3,3,1,212,182,0,0,0,0,0,10,2008,1,2,
60,6,69.30579531442663,12539,1,1,1,1,16,6,1,3,10,5,2005,2006,4,6,6,2,468.0,1,3,3,1,3,1,1,1082.0,6,0.0,538.0,1620.0,1,1632,1158,2790,1.0,0.0,2,1,4,1,10,1,1,1,4,2005.0,1,4.0,1150.0,3,3,1,30,200,0,0,192,0,0,6,2008,1,1,
60,6,69.30579531442663,12151,2,1,1,1,16,3,1,3,9,5,2005,2005,2,6,6,2,368.0,2,3,3,1,3,2,1,1249.0,6,0.0,165.0,1414.0,1,1414,917,2331,1.0,0.0,2,1,3,1,9,1,1,2,4,2005.0,1,3.0,1003.0,3,3,1,192,63,0,0,0,0,0,8,2008,1,1,
60,6,69.30579531442663,8899,1,1,1,1,16,3,1,3,8,5,2007,2007,4,15,15,5,108.0,1,3,3,2,3,2,1,40.0,6,0.0,908.0,948.0,1,948,1140,2088,0.0,0.0,2,1,4,2,10,1,1,2,4,2007.0,1,3.0,656.0,3,3,1,100,24,0,0,0,0,0,6,2008,1,1,
60,6,69.30579531442663,10574,2,1,1,1,16,3,1,3,8,5,2004,2004,2,15,15,5,126.0,2,3,3,1,3,4,1,856.0,6,0.0,292.0,1148.0,1,1170,1162,2332,1.0,0.0,2,1,4,1,9,1,1,2,4,2004.0,1,3.0,756.0,3,3,1,224,142,0,0,0,0,0,7,2008,1,1,
20,6,69.30579531442663,12720,1,3,1,2,16,3,1,1,10,5,2003,2003,4,9,9,5,680.0,1,3,3,1,3,1,1,2257.0,6,0.0,278.0,2535.0,1,2470,0,2470,2.0,0.0,1,1,1,1,7,1,2,2,2,2003.0,1,3.0,789.0,3,3,1,154,65,0,0,216,0,0,2,2008,1,1,
20,6,69.30579531442663,10845,2,1,2,1,16,3,1,1,8,5,2003,2004,2,15,15,2,504.0,2,3,3,2,3,3,1,1149.0,6,0.0,454.0,1603.0,1,1575,0,1575,1.0,0.0,2,0,2,2,7,1,1,3,2,2003.0,1,3.0,732.0,3,3,1,216,28,0,0,0,0,0,6,2008,1,1,
60,6,69.30579531442663,16900,1,1,1,1,16,3,1,3,8,5,2001,2002,2,15,15,2,1110.0,2,3,3,1,3,3,1,1075.0,6,0.0,404.0,1479.0,1,1515,1134,2649,1.0,0.0,2,1,4,2,10,1,1,3,2,2001.0,1,3.0,746.0,3,3,1,0,60,0,0,0,0,0,1,2008,1,1,
